ANIO;MES;DIA;HORA;PROVINCIA;CANTON;ZONA;CLASE;CAUSA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS
2021;MAYO;VIERNES;18:00 A 18:59;TUNGURAHUA;AMBATO;RURAL;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;0;0;0
2021;MAYO;VIERNES;18:00 A 18:59;SANTA ELENA;SANTA ELENA;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;VIERNES;18:00 A 18:59;TUNGURAHUA;AMBATO;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;MAYO;VIERNES;18:00 A 18:59;LOS RIOS;BUENA FE;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;VIERNES;19:00 A 19:59;MANABÍ;PORTOVIEJO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;VIERNES;19:00 A 19:59;GUAYAS;BALAO;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;MAYO;VIERNES;19:00 A 19:59;GUAYAS;DURAN;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;VIERNES;19:00 A 19:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;VIERNES;19:00 A 19:59;GUAYAS;MILAGRO;URBANA;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATON;0;2;2
2021;MAYO;VIERNES;19:00 A 19:59;PICHINCHA;QUITO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;VIERNES;19:00 A 19:59;EL ORO;MACHALA;URBANA;ATROPELLOS;NO RESPETA LAS SENIALES DE TRANSITO;0;2;2
2021;MAYO;VIERNES;19:00 A 19:59;MANABÍ;MONTECRISTI;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;VIERNES;19:00 A 19:59;PICHINCHA;QUITO;RURAL;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;MAYO;VIERNES;20:00 A 20:59;PICHINCHA;QUITO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;MAYO;VIERNES;20:00 A 20:59;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;3;3
2021;MAYO;VIERNES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;1;1
2021;MAYO;VIERNES;20:00 A 20:59;MANABÍ;PORTOVIEJO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;VIERNES;20:00 A 20:59;MANABÍ;SUCRE;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;VIERNES;20:00 A 20:59;GUAYAS;SAMBORONDON;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;VIERNES;21:00 A 21:59;TUNGURAHUA;BAÑOS DE AGUA SANTA;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;VIERNES;21:00 A 21:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;0;0;0
2021;MAYO;VIERNES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;VIERNES;21:00 A 21:59;PICHINCHA;QUITO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;VIERNES;22:00 A 22:59;AZUAY;CUENCA;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;1;0;1
2021;MAYO;VIERNES;22:00 A 22:59;PICHINCHA;QUITO;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;VIERNES;22:00 A 22:59;MANABÍ;JIPIJAPA;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;2;2
2021;MAYO;VIERNES;23:00 A 23:59;GUAYAS;GUAYAQUIL;URBANA;PERDIDA DE PISTA;EXCESO VELOCIDAD;0;1;1
2021;MAYO;VIERNES;23:00 A 23:59;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANA;PERDIDA DE PISTA;EXCESO VELOCIDAD;0;1;1
2021;MAYO;SÁBADO;00:00 A 00:59;GUAYAS;GUAYAQUIL;URBANA;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;0;2;2
2021;MAYO;SÁBADO;04:00 A 04:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;SÁBADO;04:00 A 04:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;0;2;2
2021;MAYO;SÁBADO;04:00 A 04:59;PICHINCHA;QUITO;RURAL;VOLCAMIENTOS;EMBRIAGUEZ O DROGA;1;1;2
2021;MAYO;SÁBADO;07:00 A 07:59;CHIMBORAZO;RIOBAMBA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;SÁBADO;07:00 A 07:59;EL ORO;MACHALA;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;SÁBADO;08:00 A 08:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;MAYO;SÁBADO;09:00 A 09:59;AZUAY;CUENCA;URBANA;CHOQUES;FACTORES CLIMÁTICOS;0;1;1
2021;MAYO;SÁBADO;11:00 A 11:59;LOS RIOS;QUEVEDO;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;3;3
2021;MAYO;SÁBADO;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;PERDIDA DE PISTA;EXCESO VELOCIDAD;0;2;2
2021;MAYO;SÁBADO;14:00 A 14:59;PICHINCHA;QUITO;URBANA;VOLCAMIENTOS;EXCESO VELOCIDAD;1;0;1
2021;MAYO;SÁBADO;15:00 A 15:59;ESMERALDAS;QUININDE;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;MAYO;SÁBADO;15:00 A 15:59;GUAYAS;DAULE;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;SÁBADO;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;SÁBADO;15:00 A 15:59;GUAYAS;COLIMES;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;3;3
2021;MAYO;SÁBADO;16:00 A 16:59;GUAYAS;DAULE;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;SÁBADO;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;1;1
2021;MAYO;SÁBADO;17:00 A 17:59;PICHINCHA;QUITO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;SÁBADO;17:00 A 17:59;GUAYAS;PEDRO CARBO;URBANA;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;SÁBADO;18:00 A 18:59;GUAYAS;SAMBORONDON;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;SÁBADO;18:00 A 18:59;CHIMBORAZO;CHAMBO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;SÁBADO;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;SÁBADO;19:00 A 19:59;LOS RIOS;VENTANAS;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;2;0;2
2021;MAYO;SÁBADO;19:00 A 19:59;AZUAY;CUENCA;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;SÁBADO;20:00 A 20:59;GUAYAS;SAMBORONDON;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;2;0;2
2021;MAYO;SÁBADO;20:00 A 20:59;EL ORO;MACHALA;URBANA;ESTRELLAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL;0;1;1
2021;MAYO;SÁBADO;23:00 A 23:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;0;0;0
2021;MAYO;DOMINGO;03:00 A 03:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;DOMINGO;03:00 A 03:59;GUAYAS;NARANJAL;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;DOMINGO;04:00 A 04:59;SANTA ELENA;SANTA ELENA;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;DOMINGO;06:00 A 06:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;0;0
2021;MAYO;DOMINGO;07:00 A 07:59;PICHINCHA;MEJIA;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;DOMINGO;09:00 A 09:59;PICHINCHA;QUITO;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;DOMINGO;10:00 A 10:59;CHIMBORAZO;RIOBAMBA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;DOMINGO;14:00 A 14:59;PICHINCHA;QUITO;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;DOMINGO;17:00 A 17:59;GUAYAS;PLAYAS;URBANA;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;DOMINGO;19:00 A 19:59;CHIMBORAZO;RIOBAMBA;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;MAYO;DOMINGO;20:00 A 20:59;PICHINCHA;QUITO;URBANA;VOLCAMIENTOS;EXCESO VELOCIDAD;0;1;1
2021;MAYO;DOMINGO;21:00 A 21:59;GUAYAS;SAMBORONDON;URBANA;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATON;0;1;1
2021;MAYO;DOMINGO;23:00 A 23:59;CARCHI;TULCAN;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;6;7
2021;MAYO;LUNES;05:00 A 05:59;TUNGURAHUA;AMBATO;RURAL;PERDIDA DE PISTA;EXCESO VELOCIDAD;0;4;4
2021;MAYO;LUNES;05:00 A 05:59;AZUAY;CUENCA;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;LUNES;05:00 A 05:59;TUNGURAHUA;AMBATO;RURAL;CHOQUES;EMBRIAGUEZ O DROGA;0;2;2
2021;MAYO;LUNES;06:00 A 06:59;MANABÍ;CHONE;RURAL;CHOQUES;EXCESO VELOCIDAD;3;2;5
2021;MAYO;LUNES;06:00 A 06:59;SANTA ELENA;SANTA ELENA;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;LUNES;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;1;2
2021;MAYO;LUNES;06:00 A 06:59;CHIMBORAZO;COLTA;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;LUNES;06:00 A 06:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;LUNES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;MAYO;LUNES;07:00 A 07:59;EL ORO;SANTA ROSA;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;07:00 A 07:59;GUAYAS;NARANJITO;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;LUNES;08:00 A 08:59;MANABÍ;CHONE;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;LUNES;08:00 A 08:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;2;2
2021;MAYO;LUNES;08:00 A 08:59;GUAYAS;DAULE;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;08:00 A 08:59;MANABÍ;MONTECRISTI;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;08:00 A 08:59;CAÑAR;CAÑAR;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;11;19;30
2021;MAYO;LUNES;08:00 A 08:59;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;08:00 A 08:59;TUNGURAHUA;AMBATO;URBANA;ESTRELLAMIENTOS;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;LUNES;09:00 A 09:59;PICHINCHA;QUITO;URBANA;OTROS;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;LUNES;10:00 A 10:59;GUAYAS;DURAN;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;LUNES;10:00 A 10:59;LOS RIOS;VENTANAS;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;0;0
2021;MAYO;LUNES;11:00 A 11:59;AZUAY;CUENCA;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;LUNES;11:00 A 11:59;LOJA;CATAMAYO;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;11:00 A 11:59;PICHINCHA;MEJIA;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;LUNES;12:00 A 12:59;EL ORO;MACHALA;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;LUNES;12:00 A 12:59;EL ORO;MACHALA;URBANA;CHOQUES;DANIOS MECÁNICOS;0;0;0
2021;MAYO;LUNES;12:00 A 12:59;MANABÍ;PORTOVIEJO;URBANA;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;LUNES;14:00 A 14:59;SANTA ELENA;SANTA ELENA;RURAL;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;14:00 A 14:59;PICHINCHA;QUITO;URBANA;CHOQUES;FACTORES CLIMÁTICOS;0;0;0
2021;MAYO;LUNES;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;2;2
2021;MAYO;LUNES;15:00 A 15:59;GUAYAS;NARANJAL;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;2;2
2021;MAYO;LUNES;15:00 A 15:59;AZUAY;CUENCA;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;LUNES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;3;3
2021;MAYO;LUNES;16:00 A 16:59;AZUAY;SANTA ISABEL;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;LUNES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;2;2
2021;MAYO;LUNES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;2;2
2021;MAYO;LUNES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;OTROS;EXCESO VELOCIDAD;0;1;1
2021;MAYO;LUNES;17:00 A 17:59;TUNGURAHUA;AMBATO;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;LUNES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;3;3
2021;MAYO;LUNES;18:00 A 18:59;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;18:00 A 18:59;SANTA ELENA;SALINAS;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;LUNES;18:00 A 18:59;PICHINCHA;QUITO;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;2;2
2021;MAYO;LUNES;19:00 A 19:59;GUAYAS;SIMON BOLIVAR;RURAL;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATON;0;1;1
2021;MAYO;LUNES;19:00 A 19:59;IMBABURA;OTAVALO;URBANA;ATROPELLOS;MAL ESTADO DE LA VÍA;0;1;1
2021;MAYO;LUNES;19:00 A 19:59;EL ORO;MACHALA;URBANA;ROZAMIENTOS;EMBRIAGUEZ O DROGA;0;1;1
2021;MAYO;LUNES;19:00 A 19:59;GUAYAS;BALZAR;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;LUNES;20:00 A 20:59;TUNGURAHUA;AMBATO;URBANA;OTROS;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;LUNES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;MAYO;LUNES;20:00 A 20:59;SANTA ELENA;SANTA ELENA;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;LUNES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;PERDIDA DE PISTA;EXCESO VELOCIDAD;0;0;0
2021;MAYO;LUNES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;0;0
2021;MAYO;LUNES;20:00 A 20:59;EL ORO;PASAJE;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;LUNES;20:00 A 20:59;IMBABURA;ANTONIO ANTE;URBANA;ATROPELLOS;FACTORES CLIMÁTICOS;0;1;1
2021;MAYO;LUNES;21:00 A 21:59;EL ORO;EL GUABO;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;LUNES;21:00 A 21:59;LOJA;LOJA;URBANA;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;0;0;0
2021;MAYO;LUNES;23:00 A 23:59;GUAYAS;NOBOL;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;LUNES;23:00 A 23:59;EL ORO;MACHALA;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;1;1
2021;MAYO;MARTES;00:00 A 00:59;GUAYAS;NARANJAL;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;MARTES;00:00 A 00:59;TUNGURAHUA;AMBATO;RURAL;CHOQUES;EXCESO VELOCIDAD;0;2;2
2021;MAYO;MARTES;01:00 A 01:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;MARTES;01:00 A 01:59;GUAYAS;DAULE;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;MARTES;03:00 A 03:59;PICHINCHA;QUITO;RURAL;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;MAYO;MARTES;04:00 A 04:59;GUAYAS;SAMBORONDON;URBANA;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;MARTES;05:00 A 05:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;MAYO;MARTES;05:00 A 05:59;PICHINCHA;PEDRO MONCAYO;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;MARTES;05:00 A 05:59;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;MARTES;05:00 A 05:59;GUAYAS;GUAYAQUIL;URBANA;PERDIDA DE PISTA;MAL ESTADO DE LA VÍA;0;0;0
2021;MAYO;MARTES;06:00 A 06:59;LOS RIOS;URDANETA;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;1;2
2021;MAYO;MARTES;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;PERDIDA DE PISTA;MAL ESTADO DE LA VÍA;0;1;1
2021;MAYO;MARTES;06:00 A 06:59;MANABÍ;PAJAN;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;MAYO;MARTES;06:00 A 06:59;GUAYAS;NARANJAL;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;MARTES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;MARTES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;MARTES;07:00 A 07:59;IMBABURA;OTAVALO;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;MAYO;MARTES;08:00 A 08:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;1;0;1
2021;MAYO;MARTES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;MARTES;09:00 A 09:59;PICHINCHA;QUITO;URBANA;ATROPELLOS;EMBRIAGUEZ O DROGA;0;1;1
2021;MAYO;MARTES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;PERDIDA DE PISTA;EXCESO VELOCIDAD;0;1;1
2021;MAYO;MARTES;11:00 A 11:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;MARTES;11:00 A 11:59;GUAYAS;NARANJAL;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;MARTES;11:00 A 11:59;MANABÍ;PORTOVIEJO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;MARTES;12:00 A 12:59;PICHINCHA;QUITO;URBANA;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;1;1
2021;MAYO;MARTES;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;MARTES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;PERDIDA DE PISTA;EXCESO VELOCIDAD;0;1;1
2021;MAYO;MARTES;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
2021;MAYO;MARTES;16:00 A 16:59;LOJA;CATAMAYO;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;MARTES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;1;1
2021;MAYO;MARTES;16:00 A 16:59;CHIMBORAZO;GUAMOTE;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;MARTES;16:00 A 16:59;AZUAY;CUENCA;URBANA;ROZAMIENTOS;NO RESPETA LAS SENIALES DE TRANSITO;0;0;0
2021;MAYO;MARTES;16:00 A 16:59;PICHINCHA;QUITO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;MARTES;17:00 A 17:59;LOJA;CALVAS;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;MAYO;MARTES;17:00 A 17:59;GUAYAS;DAULE;RURAL;PERDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;MAYO;MARTES;17:00 A 17:59;TUNGURAHUA;BAÑOS DE AGUA SANTA;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;MAYO;MARTES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SENIALES DE TRANSITO;0;1;1
